peer,KPI,sort,Product,Hierarchy1,average,Value,Rank,last,group,Code
Global vendors,Developer efficiency,3,Oracle Database,,4.73148834,3.370123203,7,,2,
Global vendors,Developer efficiency,3,Pentaho Data Integration,,4.73148834,5.564681725,4,,2,
Global vendors,Developer efficiency,3,SAP BW,,4.73148834,1,9,,2,
Global vendors,Developer efficiency,3,SAP BW on HANA,,4.73148834,2.845570191,8,,2,
Global vendors,Developer efficiency,3,SAP BW/4HANA,,4.73148834,6.442505133,2,,2,
Global vendors,Time to market,4,Informatica PowerCenter,,6.480320269,7.564130435,4,,2,
Global vendors,Time to market,4,Microsoft Azure,,6.480320269,7.439966555,5,,2,
Global vendors,Time to market,4,Microsoft SQL Server,,6.480320269,7.810997442,2,,2,
Global vendors,Time to market,4,Microsoft SSIS,,6.480320269,7.19826087,6,,2,
Global vendors,Time to market,4,Oracle Database,,6.480320269,5.95,7,,2,
Global vendors,Time to market,4,Pentaho Data Integration,,6.480320269,8.440372671,1,,2,
Global vendors,Time to market,4,SAP BW,,6.480320269,1,9,,2,
Global vendors,Time to market,4,SAP BW on HANA,,6.480320269,5.274317492,8,,2,
Global vendors,Time to market,4,SAP BW/4HANA,,6.480320269,7.644836957,3,,2,
Global vendors,Data access,5,Informatica PowerCenter,,6.79880597,9.171672157,1,,2,
Global vendors,Data access,5,Microsoft Azure,,6.79880597,7.248110831,5,,2,
Global vendors,Data access,5,Microsoft SQL Server,,6.79880597,8.880100756,2,,2,
Global vendors,Data access,5,Microsoft SSIS,,6.79880597,6.98488665,6,,2,
Global vendors,Data access,5,Oracle Database,,6.79880597,4.692288941,8,,2,
Global vendors,Data access,5,Pentaho Data Integration,,6.79880597,8.406297229,3,,2,
Global vendors,Data access,5,SAP BW,,6.79880597,1,9,,2,
Global vendors,Data access,5,SAP BW on HANA,,6.79880597,6.98488665,7,,2,
Global vendors,Data access,5,SAP BW/4HANA,,6.79880597,7.82101052,4,,2,
Global vendors,Price-to-value,6,Informatica PowerCenter,,4.725069916,1.656534954,8,,2,
Global vendors,Price-to-value,6,Microsoft Azure,,4.725069916,6.888297872,4,,2,
Global vendors,Price-to-value,6,Microsoft SQL Server,,4.725069916,6.945288754,3,,2,
Global vendors,Price-to-value,6,Microsoft SSIS,,4.725069916,8.164628543,2,,2,
Global vendors,Price-to-value,6,Oracle Database,,4.725069916,1,9,,2,
Global vendors,Price-to-value,6,Pentaho Data Integration,,4.725069916,9.452887538,1,,2,
Global vendors,Price-to-value,6,SAP BW,,4.725069916,1.759118541,7,,2,
Global vendors,Price-to-value,6,SAP BW on HANA,,4.725069916,3.08744447,6,,2,
Global vendors,Price-to-value,6,SAP BW/4HANA,,4.725069916,3.571428571,5,,2,
Global vendors,Performance,7,Informatica PowerCenter,,6.300235293,6.395030744,5,,2,
Global vendors,Performance,7,Microsoft Azure,,6.300235293,7.840674279,3,,2,
Global vendors,Performance,7,Microsoft SQL Server,,6.300235293,7.176228877,4,,2,
Global vendors,Performance,7,Microsoft SSIS,,6.300235293,6.149194978,6,,2,
Global vendors,Performance,7,Oracle Database,,6.300235293,3.970951955,8,,2,
Global vendors,Performance,7,Pentaho Data Integration,,6.300235293,5.908646003,7,,2,
Global vendors,Performance,7,SAP BW,,6.300235293,1,9,,2,
Global vendors,Performance,7,SAP BW on HANA,,6.300235293,8.261390796,2,,2,
Global vendors,Performance,7,SAP BW/4HANA,,6.300235293,10,1,,2,
Global vendors,Scalability,8,Informatica PowerCenter,,5.946702873,8.481389578,2,,2,
Global vendors,Scalability,8,Microsoft Azure,,5.946702873,8.064516129,3,,2,
Global vendors,Scalability,8,Microsoft SQL Server,,5.946702873,7.779886148,4,,2,
Global vendors,Scalability,8,Microsoft SSIS,,5.946702873,6.632258065,6,,2,
Global vendors,Scalability,8,Oracle Database,,5.946702873,1.945889698,8,,2,
Global vendors,Scalability,8,Pentaho Data Integration,,5.946702873,3.198156682,7,,2,
Global vendors,Scalability,8,SAP BW,,5.946702873,1,9,,2,
Global vendors,Scalability,8,SAP BW on HANA,,5.946702873,7.43435859,5,,2,
Global vendors,Scalability,8,SAP BW/4HANA,,5.946702873,8.983870968,1,,2,
Global vendors,Maintenance efficiency,9,Informatica PowerCenter,,5.36445022,8.01183432,1,,2,
Global vendors,Maintenance efficiency,9,Microsoft Azure,,5.36445022,7.162393162,3,,2,
Global vendors,Maintenance efficiency,9,Microsoft SQL Server,,5.36445022,6.939507095,4,,2,
Global vendors,Maintenance efficiency,9,Microsoft SSIS,,5.36445022,3.945054945,7,,2,
Global vendors,Maintenance efficiency,9,Oracle Database,,5.36445022,2.338461538,8,,2,
Global vendors,Maintenance efficiency,9,Pentaho Data Integration,,5.36445022,5.252747253,6,,2,
Global vendors,Maintenance efficiency,9,SAP BW,,5.36445022,1,9,,2,
Global vendors,Maintenance efficiency,9,SAP BW on HANA,,5.36445022,6.060822898,5,,2,
Global vendors,Maintenance efficiency,9,SAP BW/4HANA,,5.36445022,7.569230769,2,,2,
Global vendors,Compliance,10,Informatica PowerCenter,,6.787137312,8.740684411,2,,2,
Global vendors,Compliance,10,Microsoft Azure,,6.787137312,10,1,,2,
Global vendors,Compliance,10,Microsoft SQL Server,,6.787137312,8.229087452,3,,2,
Global vendors,Compliance,10,Microsoft SSIS,,6.787137312,1,9,,2,
Global vendors,Compliance,10,Oracle Database,,6.787137312,7.005703422,5,,2,
Global vendors,Compliance,10,Pentaho Data Integration,,6.787137312,5.671102662,8,,2,
Global vendors,Compliance,10,SAP BW,,6.787137312,6.889190657,6,,2,
Global vendors,Compliance,10,SAP BW on HANA,,6.787137312,5.830976711,7,,2,
Global vendors,Compliance,10,SAP BW/4HANA,,6.787137312,7.717490494,4,,2,
Global vendors,Data governance,11,Informatica PowerCenter,,6.515988995,9.880266075,1,,2,
Global vendors,Data governance,11,Microsoft Azure,,6.515988995,9.493433396,2,,2,
Global vendors,Data governance,11,Microsoft SQL Server,,6.515988995,6.249204666,6,,2,
Global vendors,Data governance,11,Microsoft SSIS,,6.515988995,1,9,,2,
Global vendors,Data governance,11,Oracle Database,,6.515988995,4.445387063,8,,2,
Global vendors,Data governance,11,Pentaho Data Integration,,6.515988995,6.575609756,5,,2,
Global vendors,Data governance,11,SAP BW,,6.515988995,6.926829268,4,,2,
Global vendors,Data governance,11,SAP BW on HANA,,6.515988995,6.048780488,7,,2,
Global vendors,Data governance,11,SAP BW/4HANA,,6.515988995,8.024390244,3,,2,
Global vendors,Skills availability,12,Informatica PowerCenter,,6.742836168,7.824175824,3,,2,
Global vendors,Skills availability,12,Microsoft Azure,,6.742836168,7.018838305,6,,2,
Global vendors,Skills availability,12,Microsoft SQL Server,,6.742836168,9.629154519,1,,2,
Global vendors,Skills availability,12,Microsoft SSIS,,6.742836168,7.346938776,5,,2,
Global vendors,Skills availability,12,Oracle Database,,6.742836168,8.222514812,2,,2,
Global vendors,Skills availability,12,Pentaho Data Integration,,6.742836168,5.640816327,8,,2,
Global vendors,Skills availability,12,SAP BW,,6.742836168,1,9,,2,
Global vendors,Skills availability,12,SAP BW on HANA,,6.742836168,7.56851312,4,,2,
Global vendors,Skills availability,12,SAP BW/4HANA,,6.742836168,6.43457383,7,,2,
